side,ts_event,ts_recv,price,size,action,order_id,symbol
a,2024-11-12T06:50:51.688184501Z,2024-11-11 23:50:51.299128,0.4008319,11202.07181683,add,OUYXJS-5DZFZ-GIMBY5,DOGE/USD
a,2024-11-12T06:50:51.689891511Z,2024-11-11 23:50:51.299252,0.4009537,2193.75,delete,OOUHUB-MB76C-J35KVU,DOGE/USD
a,2024-11-12T06:50:51.242451985Z,2024-11-11 23:50:51.299252,0.4011441,2193.75,add,OJYX4U-5XJTB-OY7AW3,DOGE/USD
b,2024-11-12T06:50:51.693444197Z,2024-11-11 23:50:51.299379,0.4007324,0.0,delete,OQ46SL-OARYA-NFHMXY,DOGE/USD
b,2024-11-12T06:50:51.677069436Z,2024-11-11 23:50:51.299379,0.4005642,23477.61593839,add,OC4MJN-JVBZF-BQDERK,DOGE/USD
b,2024-11-12T06:50:51.676831465Z,2024-11-11 23:50:51.299478,0.4007124,8951.15669968,modify,O7IZVM-UT4KB-WHDJ6W,DOGE/USD
b,2024-11-12T06:50:51.696154881Z,2024-11-11 23:50:51.299577,0.4007324,2193.75,add,OFUESE-MRHH4-RUIHMX,DOGE/USD
a,2024-11-12T06:50:51.712384926Z,2024-11-11 23:50:51.305349,221.08,45.23364436,add,OLGXIC-LPCUL-3DQDM5,SOL/USD
a,2024-11-12T06:50:51.713830744Z,2024-11-11 23:50:51.306669,89830.8,0.234837,delete,OTNGSI-BJ3CC-VX6E2H,BTC/USD
a,2024-11-12T06:50:50.097028074Z,2024-11-11 23:50:51.306669,89832.9,2.78294642,add,OPDZ34-T5IRA-SD3MRU,BTC/USD
b,2024-11-12T06:50:51.725218751Z,2024-11-11 23:50:51.317836,3390.63,0.661,add,O7PHMU-WXNVQ-UKGJSI,ETH/USD
b,2024-11-12T06:50:51.732835443Z,2024-11-11 23:50:51.325550,0.4007124,8951.15669968,delete,O7IZVM-UT4KB-WHDJ6W,DOGE/USD
b,2024-11-12T06:50:51.756097672Z,2024-11-11 23:50:51.349196,0.4007124,2193.75,delete,OCXOTO-3JHOS-66OV46,DOGE/USD
b,2024-11-12T06:50:51.677069436Z,2024-11-11 23:50:51.349196,0.4005642,23477.61593839,add,OC4MJN-JVBZF-BQDERK,DOGE/USD
a,2024-11-12T06:50:51.756252285Z,2024-11-11 23:50:51.349308,0.4008316,2193.75,add,OIGCIG-C42WU-RIVZNU,DOGE/USD
b,2024-11-12T06:50:51.756939348Z,2024-11-11 23:50:51.349911,0.4007324,2193.75,delete,OFUESE-MRHH4-RUIHMX,DOGE/USD
b,2024-11-12T06:50:51.677116441Z,2024-11-11 23:50:51.349911,0.4004562,48100.2605163,add,OQODXJ-6VDKF-5YCH2O,DOGE/USD
a,2024-11-12T06:50:51.757729249Z,2024-11-11 23:50:51.350517,0.4008115,2193.75,add,OT3KVL-EUNNX-57E7K3,DOGE/USD
b,2024-11-12T06:50:51.757999429Z,2024-11-11 23:50:51.350628,0.4006687,2193.75,delete,OZA6AB-N3JKX-BN7B2A,DOGE/USD
b,2024-11-12T06:50:51.758214221Z,2024-11-11 23:50:51.350767,0.4006687,2193.75,delete,O6JQIV-Z4FLL-MYXXJD,DOGE/USD
b,2024-11-12T06:50:51.649990529Z,2024-11-11 23:50:51.350767,0.4004458,1001.57132358,add,O6GBNE-APUQK-O2ZPYM,DOGE/USD
b,2024-11-12T06:50:51.758761767Z,2024-11-11 23:50:51.351005,0.4006224,2193.75,delete,OV7KI3-2JHDC-YTWVK4,DOGE/USD
b,2024-11-12T06:50:51.758820196Z,2024-11-11 23:50:51.351143,0.4006225,10954.70230596,delete,O46GFZ-OLK7T-D3TBTJ,DOGE/USD
b,2024-11-12T06:50:51.677280057Z,2024-11-11 23:50:51.351143,0.4002576,47904.53016601,add,O7SPJU-7V6ZJ-CMMORQ,DOGE/USD
b,2024-11-12T06:50:51.759220360Z,2024-11-11 23:50:51.351713,0.4006214,4000.0,delete,O3FUCZ-OTEWU-7C5XIO,DOGE/USD
b,2024-11-12T06:50:49.785139904Z,2024-11-11 23:50:51.351713,0.4001959,9595.39421078,add,OFQOX7-ETKBX-WSVBZ6,DOGE/USD
a,2024-11-12T06:50:51.760253521Z,2024-11-11 23:50:51.353326,0.4008115,2193.75,delete,OT3KVL-EUNNX-57E7K3,DOGE/USD
a,2024-11-12T06:50:50.936847733Z,2024-11-11 23:50:51.353326,0.401104,36912.60216176,add,OSUYUV-SZOQY-U6DEYD,DOGE/USD
a,2024-11-12T06:50:51.760416050Z,2024-11-11 23:50:51.353716,0.4008115,2193.75,add,OU4CDN-GWKPL-TSWRQD,DOGE/USD
a,2024-11-12T06:50:51.760456684Z,2024-11-11 23:50:51.354093,0.4010361,2193.75,delete,OSFLMV-PMULF-WED5YX,DOGE/USD
a,2024-11-12T06:50:50.936847733Z,2024-11-11 23:50:51.354093,0.401104,36912.60216176,add,OSUYUV-SZOQY-U6DEYD,DOGE/USD
b,2024-11-12T06:50:51.760469673Z,2024-11-11 23:50:51.354301,0.4006224,4000.0,delete,OQQG4C-GGLKT-7P7DJU,DOGE/USD
b,2024-11-12T06:50:51.677462428Z,2024-11-11 23:50:51.354301,0.3999158,70100.09437942,add,OLUVDV-KFOV6-WXMEPJ,DOGE/USD
a,2024-11-12T06:50:51.760507137Z,2024-11-11 23:50:51.354523,0.4008319,11202.07181683,delete,OUYXJS-5DZFZ-GIMBY5,DOGE/USD
a,2024-11-12T06:50:51.242451985Z,2024-11-11 23:50:51.354523,0.4011441,2193.75,add,OJYX4U-5XJTB-OY7AW3,DOGE/USD
a,2024-11-12T06:50:51.760559521Z,2024-11-11 23:50:51.354725,0.4008316,2193.75,delete,OIGCIG-C42WU-RIVZNU,DOGE/USD
a,2024-11-12T06:50:51.760137292Z,2024-11-11 23:50:51.354725,0.4012093,2009.56567346,add,O2HO7F-HX47B-ZIJG3D,DOGE/USD
a,2024-11-12T06:50:51.638628040Z,2024-11-11 23:50:51.355164,89828.0,0.01147803,delete,OMOLGE-N7VR4-6S2FFO,BTC/USD
a,2024-11-12T06:50:51.731514605Z,2024-11-11 23:50:51.355164,89835.1,2.78287939,add,OAKFGO-6VENP-H3DXGL,BTC/USD
a,2024-11-12T06:50:51.760589178Z,2024-11-11 23:50:51.355324,89832.8,0.01147803,add,OMOLGE-N7VR4-6S2FFO,BTC/USD
b,2024-11-12T06:50:51.760863357Z,2024-11-11 23:50:51.355487,0.4006888,2193.75,add,OBEEUF-V3XPT-S6CYRF,DOGE/USD
b,2024-11-12T06:50:51.761122553Z,2024-11-11 23:50:51.355712,0.4006688,2193.75,add,OJ7K6L-LJ2GJ-SNCTU4,DOGE/USD
b,2024-11-12T06:50:51.761411066Z,2024-11-11 23:50:51.356187,0.4002577,18755.97122956,add,OPPT7V-M7G26-R7S7GH,DOGE/USD
a,2024-11-12T06:50:51.762732048Z,2024-11-11 23:50:51.356397,0.4008115,2193.75,delete,OU4CDN-GWKPL-TSWRQD,DOGE/USD
a,2024-11-12T06:50:51.760172852Z,2024-11-11 23:50:51.356397,0.4012244,7433.0,add,OLO4QC-3J22W-YI2FHB,DOGE/USD
a,2024-11-12T06:50:51.763080670Z,2024-11-11 23:50:51.356589,0.4010561,11734.30722125,delete,O4RSS4-D3FEL-P6AK5D,DOGE/USD
a,2024-11-12T06:50:50.737815997Z,2024-11-11 23:50:51.356589,0.4013254,363558.5004221,add,OFSKQP-BDBJF-RFEZAF,DOGE/USD
b,2024-11-12T06:50:51.410916005Z,2024-11-11 23:50:51.356770,0.4006688,228.43670502,delete,OIECY6-FJ6KA-IZY7H2,DOGE/USD
b,2024-11-12T06:50:51.763519677Z,2024-11-11 23:50:51.357114,0.4006272,228.46042524,add,OIECY6-FJ6KA-IZY7H2,DOGE/USD
b,2024-11-12T06:50:51.763852275Z,2024-11-11 23:50:51.357310,0.4006688,2193.75,delete,OJ7K6L-LJ2GJ-SNCTU4,DOGE/USD
b,2024-11-12T06:50:51.677280057Z,2024-11-11 23:50:51.357310,0.4002576,47904.53016601,add,O7SPJU-7V6ZJ-CMMORQ,DOGE/USD
b,2024-11-12T06:50:51.764239216Z,2024-11-11 23:50:51.357959,0.4006888,2193.75,delete,OBEEUF-V3XPT-S6CYRF,DOGE/USD
b,2024-11-12T06:50:49.785139904Z,2024-11-11 23:50:51.357959,0.4001959,9595.39421078,add,OFQOX7-ETKBX-WSVBZ6,DOGE/USD
a,2024-11-12T06:50:51.764922621Z,2024-11-11 23:50:51.358464,0.4012644,2193.75,add,OJXM27-JUVXN-SBPXE5,DOGE/USD
a,2024-11-12T06:50:51.765165025Z,2024-11-11 23:50:51.358630,0.4010161,2193.75,add,OQDANI-TX4L2-YUTL43,DOGE/USD
b,2024-11-12T06:50:51.767111556Z,2024-11-11 23:50:51.360371,0.4006272,2193.75,add,OAHJZG-GMCJ4-2GQKFG,DOGE/USD
b,2024-11-12T06:50:51.769852531Z,2024-11-11 23:50:51.362776,0.400411,26964.39632172,add,OLMG6I-LUY7C-NWUN27,DOGE/USD
b,2024-11-12T06:50:51.771287073Z,2024-11-11 23:50:51.364549,0.4004458,1001.57132358,delete,O6GBNE-APUQK-O2ZPYM,DOGE/USD
b,2024-11-12T06:50:49.785139904Z,2024-11-11 23:50:51.364549,0.4001959,9595.39421078,add,OFQOX7-ETKBX-WSVBZ6,DOGE/USD
a,2024-11-12T06:50:51.779395118Z,2024-11-11 23:50:51.372448,221.08,45.23364436,delete,OLGXIC-LPCUL-3DQDM5,SOL/USD
a,2024-11-12T06:03:26.373216624Z,2024-11-11 23:50:51.372448,221.14,0.6296258,add,O2ZKKK-LEA3Y-DY24OE,SOL/USD
a,2024-11-12T06:50:51.780153296Z,2024-11-11 23:50:51.373399,0.4012093,2009.56567346,delete,O2HO7F-HX47B-ZIJG3D,DOGE/USD
a,2024-11-12T06:50:50.737815997Z,2024-11-11 23:50:51.373399,0.4013254,363558.5004221,add,OFSKQP-BDBJF-RFEZAF,DOGE/USD
b,2024-11-12T06:50:51.790855014Z,2024-11-11 23:50:51.383344,3391.41,52.48548115,add,OCXTRB-WAINI-5QBMG3,ETH/USD
a,2024-11-12T06:50:51.790873034Z,2024-11-11 23:50:51.383813,3392.59,73.69021896,add,OWS4TS-X4W3I-OL3L3Q,ETH/USD
a,2024-11-12T06:50:51.791007751Z,2024-11-11 23:50:51.384003,3392.87,73.68397473,add,OVF6EW-YXOB2-AYJOQG,ETH/USD
a,2024-11-12T06:50:51.791069452Z,2024-11-11 23:50:51.384225,3392.87,73.68397473,add,O63NK7-KJGMT-UQRY6W,ETH/USD
b,2024-11-12T06:50:51.791090999Z,2024-11-11 23:50:51.384417,3391.04,52.49118414,add,O5KPUY-UJP6J-BCXWGU,ETH/USD
b,2024-11-12T06:50:51.793453274Z,2024-11-11 23:50:51.386017,3391.68,6.3,delete,OYM7LH-Y4M2G-RB2LDA,ETH/USD
b,2024-11-12T06:50:51.649124199Z,2024-11-11 23:50:51.386017,3390.69,4.77708429,add,O7WBIW-DQNRB-ZLH72O,ETH/USD
a,2024-11-12T06:50:51.794444411Z,2024-11-11 23:50:51.389454,3392.58,0.434709,add,O5UOFK-2QI5M-KIJLPY,ETH/USD
a,2024-11-12T06:50:51.794461844Z,2024-11-11 23:50:51.389663,0.4007564,11204.18154184,add,OMFXG2-CAADZ-56QDSE,DOGE/USD
b,2024-11-12T06:50:51.794480290Z,2024-11-11 23:50:51.389888,0.400631,10554.54862813,add,O7BWMN-GLYLC-VYINPS,DOGE/USD
a,2024-11-12T06:50:51.794494178Z,2024-11-11 23:50:51.390047,0.4007967,11741.90169426,add,O67IQ2-FVPIP-RAIY44,DOGE/USD
b,2024-11-12T06:50:51.795164433Z,2024-11-11 23:50:51.390211,3391.69,6.225,add,OIYJ4F-GC5PW-7VUI3Z,ETH/USD
a,2024-11-12T06:50:51.795867484Z,2024-11-11 23:50:51.390642,3392.87,73.68397473,delete,O63NK7-KJGMT-UQRY6W,ETH/USD
b,2024-11-12T06:50:51.796180035Z,2024-11-11 23:50:51.390840,3391.21,2.7,delete,OFUJTN-YZRQN-LFDXZ5,ETH/USD
b,2024-11-12T06:50:51.649124199Z,2024-11-11 23:50:51.390840,3390.69,4.77708429,add,O7WBIW-DQNRB-ZLH72O,ETH/USD
b,2024-11-12T06:50:51.796798235Z,2024-11-11 23:50:51.391023,0.4006472,2193.75,add,OFCZ3V-GTPD2-W2EJ5C,DOGE/USD
a,2024-11-12T06:50:51.798603402Z,2024-11-11 23:50:51.391489,3392.35,73.69534782,add,OFLN7W-GKPGG-IXZODF,ETH/USD
b,2024-11-12T06:50:51.801087608Z,2024-11-11 23:50:51.394378,0.400631,10554.54862813,delete,O7BWMN-GLYLC-VYINPS,DOGE/USD
b,2024-11-12T06:50:51.677280057Z,2024-11-11 23:50:51.394378,0.4002576,47904.53016601,add,O7SPJU-7V6ZJ-CMMORQ,DOGE/USD
a,2024-11-12T06:50:51.801099658Z,2024-11-11 23:50:51.394573,0.4010891,68782.26869878,delete,OVF2LD-5YUFG-XPHNXD,DOGE/USD
a,2024-11-12T06:50:51.764922621Z,2024-11-11 23:50:51.394573,0.4012644,2193.75,add,OJXM27-JUVXN-SBPXE5,DOGE/USD
a,2024-11-12T06:50:51.801941739Z,2024-11-11 23:50:51.395045,3392.58,0.434709,delete,O5UOFK-2QI5M-KIJLPY,ETH/USD
a,2024-11-12T06:50:51.110661370Z,2024-11-11 23:50:51.395045,3393.25,1.0,add,OSWOUK-73KEX-ODLPK2,ETH/USD
a,2024-11-12T06:50:51.802591355Z,2024-11-11 23:50:51.395324,0.4007564,11204.18154184,delete,OMFXG2-CAADZ-56QDSE,DOGE/USD
a,2024-11-12T06:50:50.737815997Z,2024-11-11 23:50:51.395324,0.4013254,363558.5004221,add,OFSKQP-BDBJF-RFEZAF,DOGE/USD
b,2024-11-12T06:50:51.803404633Z,2024-11-11 23:50:51.396268,0.400411,26964.39632172,delete,OLMG6I-LUY7C-NWUN27,DOGE/USD
b,2024-11-12T06:50:49.785139904Z,2024-11-11 23:50:51.396268,0.4001959,9595.39421078,add,OFQOX7-ETKBX-WSVBZ6,DOGE/USD
b,2024-11-12T06:50:51.805211603Z,2024-11-11 23:50:51.397532,0.4006347,7290.0,add,OY7RGS-CJA44-6HCQ5T,DOGE/USD
a,2024-11-12T06:50:51.808217104Z,2024-11-11 23:50:51.401177,89832.4,2.78296192,add,OMWCD2-LPIXD-WRQTP5,BTC/USD
a,2024-11-12T06:50:51.812555731Z,2024-11-11 23:50:51.405713,0.4007967,11741.90169426,delete,O67IQ2-FVPIP-RAIY44,DOGE/USD
a,2024-11-12T06:50:50.057939355Z,2024-11-11 23:50:51.405713,0.4013255,17696.1064246,add,O3STEB-COJGA-MEWUIL,DOGE/USD
a,2024-11-12T06:50:51.812596262Z,2024-11-11 23:50:51.405822,89822.1,0.228126,add,OLMMRV-WFU2F-5SDPXT,BTC/USD
a,2024-11-12T06:50:51.816839662Z,2024-11-11 23:50:51.409394,89819.1,0.3375,add,ONL7HR-VVQDG-A556XB,BTC/USD
b,2024-11-12T06:50:51.817240790Z,2024-11-11 23:50:51.410067,89783.0,0.00977429,add,OJBCH4-XWDXD-P26IHC,BTC/USD
a,2024-11-12T06:50:51.833972124Z,2024-11-11 23:50:51.426683,3392.69,2.7,add,OCKMEN-QYZI4-INOACD,ETH/USD
a,2024-11-12T06:50:51.834048317Z,2024-11-11 23:50:51.426933,0.4010161,2193.75,delete,O3KVRI-4MSQX-PVCEQF,DOGE/USD
b,2024-11-12T06:50:51.838128259Z,2024-11-11 23:50:51.430815,3391.69,6.225,delete,OIYJ4F-GC5PW-7VUI3Z,ETH/USD
b,2024-11-12T06:50:51.725218751Z,2024-11-11 23:50:51.430815,3390.63,0.661,add,O7PHMU-WXNVQ-UKGJSI,ETH/USD
a,2024-11-12T06:50:51.840697922Z,2024-11-11 23:50:51.433529,3392.69,2.7,delete,OCKMEN-QYZI4-INOACD,ETH/USD
a,2024-11-12T06:50:51.110661370Z,2024-11-11 23:50:51.433529,3393.25,1.0,add,OSWOUK-73KEX-ODLPK2,ETH/USD
b,2024-11-12T06:50:51.843680410Z,2024-11-11 23:50:51.436634,3391.23,2.7,add,OD7UDL-5773G-XR43WJ,ETH/USD
a,2024-11-12T06:50:51.843870403Z,2024-11-11 23:50:51.436917,3392.35,73.69534782,delete,OFLN7W-GKPGG-IXZODF,ETH/USD
a,2024-11-12T06:50:49.305066231Z,2024-11-11 23:50:51.436917,3393.27,0.44694545,add,OK6RME-5GTWP-7VIDF5,ETH/USD
a,2024-11-12T06:50:51.141537078Z,2024-11-11 23:50:51.436917,3393.27,0.14981847,add,OHLAVQ-EOKLA-2OIWJU,ETH/USD
b,2024-11-12T06:50:51.845131689Z,2024-11-11 23:50:51.438429,3391.57,2.7,add,O5R5CX-5YC6M-7JHQAW,ETH/USD
b,2024-11-12T06:50:51.845270299Z,2024-11-11 23:50:51.438578,3391.58,2.7,add,OVQMKI-A5B6J-K3TUTX,ETH/USD
b,2024-11-12T06:50:51.846724291Z,2024-11-11 23:50:51.439439,3391.37,52.48605106,add,OLDDZ2-75RT3-3H77VK,ETH/USD
a,2024-11-12T06:50:51.847338947Z,2024-11-11 23:50:51.439893,3392.58,0.434709,add,OC2WSZ-ZGNU3-VOLTOC,ETH/USD
b,2024-11-12T06:50:51.848272060Z,2024-11-11 23:50:51.441990,3391.41,52.48548115,delete,OCXTRB-WAINI-5QBMG3,ETH/USD
b,2024-11-12T06:50:50.061055708Z,2024-11-11 23:50:51.441990,3390.7,0.72912968,add,OPSJOQ-HKUZL-7FD7HE,ETH/USD
a,2024-11-12T06:50:51.848972996Z,2024-11-11 23:50:51.442407,89827.1,2.78312647,add,OVKXHK-FCDDK-GOS2MX,BTC/USD
b,2024-11-12T06:50:51.849679791Z,2024-11-11 23:50:51.443388,3391.58,6.3,add,OAWAQL-KJJWJ-4PWIYA,ETH/USD
b,2024-11-12T06:50:51.850067276Z,2024-11-11 23:50:51.443859,3391.04,52.49118414,delete,O5KPUY-UJP6J-BCXWGU,ETH/USD
b,2024-11-12T06:50:51.649124199Z,2024-11-11 23:50:51.443859,3390.69,4.77708429,add,O7WBIW-DQNRB-ZLH72O,ETH/USD
b,2024-11-12T06:50:51.853557995Z,2024-11-11 23:50:51.446484,3391.58,2.7,add,OLRDP3-YYNIA-UYHI75,ETH/USD
b,2024-11-12T06:50:51.853989224Z,2024-11-11 23:50:51.446594,3391.5,52.48414178,add,OGACZU-QKRG4-3NRC5H,ETH/USD
a,2024-11-12T06:50:51.854002029Z,2024-11-11 23:50:51.446678,3392.57,73.69044706,add,ORHFY4-5A5AF-PXEXXH,ETH/USD
a,2024-11-12T06:50:51.856301765Z,2024-11-11 23:50:51.448913,3393.06,2.7,delete,OMKSVK-VVKYL-73S2R4,ETH/USD
b,2024-11-12T06:50:51.858152499Z,2024-11-11 23:50:51.450633,3391.5,52.48414178,delete,OGACZU-QKRG4-3NRC5H,ETH/USD
b,2024-11-12T06:50:51.649124199Z,2024-11-11 23:50:51.450633,3390.69,4.77708429,add,O7WBIW-DQNRB-ZLH72O,ETH/USD
a,2024-11-12T06:50:51.858165010Z,2024-11-11 23:50:51.477762,3392.57,73.69044706,delete,ORHFY4-5A5AF-PXEXXH,ETH/USD
a,2024-11-12T06:50:51.110661370Z,2024-11-11 23:50:51.477762,3393.25,1.0,add,OSWOUK-73KEX-ODLPK2,ETH/USD
a,2024-11-12T06:50:51.858518554Z,2024-11-11 23:50:51.477865,221.07,45.23579773,add,ONDFP5-RSG4C-FXO6Q2,SOL/USD
b,2024-11-12T06:50:51.860706349Z,2024-11-11 23:50:51.477959,3391.58,2.7,delete,OLRDP3-YYNIA-UYHI75,ETH/USD
b,2024-11-12T06:50:51.763519677Z,2024-11-11 23:50:51.478054,0.4006272,228.46042524,delete,OIECY6-FJ6KA-IZY7H2,DOGE/USD
b,2024-11-12T06:50:51.861960397Z,2024-11-11 23:50:51.478137,0.4006473,228.44896365,add,OIECY6-FJ6KA-IZY7H2,DOGE/USD
b,2024-11-12T06:50:51.863823717Z,2024-11-11 23:50:51.478228,220.98,113.0927907,delete,OCOBPZ-7AA4N-WWAYLU,SOL/USD
b,2024-11-12T06:50:51.864113468Z,2024-11-11 23:50:51.478319,0.4006873,2193.75,add,OVVOHS-FMOA5-7JRS3B,DOGE/USD
b,2024-11-12T06:50:51.864236422Z,2024-11-11 23:50:51.478437,3391.58,2.7,add,OZKHY4-AG2E2-TVWOZR,ETH/USD
a,2024-11-12T06:50:51.387771115Z,2024-11-11 23:50:51.478601,3392.88,0.0087801,delete,OQS3QQ-M7SGB-VFEJNZ,ETH/USD
a,2024-11-12T06:50:49.305066231Z,2024-11-11 23:50:51.478601,3393.27,0.44694545,add,OK6RME-5GTWP-7VIDF5,ETH/USD
a,2024-11-12T06:50:51.141537078Z,2024-11-11 23:50:51.478601,3393.27,0.14981847,add,OHLAVQ-EOKLA-2OIWJU,ETH/USD
a,2024-11-12T06:50:51.872942485Z,2024-11-11 23:50:51.478689,3392.57,0.0087801,add,OQS3QQ-M7SGB-VFEJNZ,ETH/USD
b,2024-11-12T06:50:51.872962289Z,2024-11-11 23:50:51.478825,0.4005642,23477.61593839,delete,OC4MJN-JVBZF-BQDERK,DOGE/USD
b,2024-11-12T06:50:51.761411066Z,2024-11-11 23:50:51.478825,0.4002577,18755.97122956,add,OPPT7V-M7G26-R7S7GH,DOGE/USD
b,2024-11-12T06:50:51.875004791Z,2024-11-11 23:50:51.478920,0.4006873,2193.75,add,OTUQ46-QWGP5-ITU3EC,DOGE/USD
a,2024-11-12T06:50:51.878005632Z,2024-11-11 23:50:51.479045,89827.1,2.78312647,delete,OVKXHK-FCDDK-GOS2MX,BTC/USD
a,2024-11-12T06:50:51.141058255Z,2024-11-11 23:50:51.479045,89828.1,0.3375,add,OTPXII-MUL6R-W2PUKF,BTC/USD
a,2024-11-12T06:50:51.878613168Z,2024-11-11 23:50:51.479219,3392.59,73.69021896,delete,OWS4TS-X4W3I-OL3L3Q,ETH/USD
a,2024-11-12T06:50:49.305066231Z,2024-11-11 23:50:51.479219,3393.27,0.44694545,add,OK6RME-5GTWP-7VIDF5,ETH/USD
a,2024-11-12T06:50:51.141537078Z,2024-11-11 23:50:51.479219,3393.27,0.14981847,add,OHLAVQ-EOKLA-2OIWJU,ETH/USD
a,2024-11-12T06:50:51.880765373Z,2024-11-11 23:50:51.479367,89819.1,0.3375,delete,ONL7HR-VVQDG-A556XB,BTC/USD
a,2024-11-12T06:50:51.760589178Z,2024-11-11 23:50:51.479367,89832.8,0.01147803,add,OMOLGE-N7VR4-6S2FFO,BTC/USD
a,2024-11-12T06:50:51.881971684Z,2024-11-11 23:50:51.479532,3392.58,0.434709,delete,OC2WSZ-ZGNU3-VOLTOC,ETH/USD
a,2024-11-12T06:50:14.042968504Z,2024-11-11 23:50:51.479532,3393.59,2.7,add,OPN55U-WSQMG-EGZEXW,ETH/USD
a,2024-11-12T06:50:51.211643763Z,2024-11-11 23:50:51.479532,3393.59,0.36,add,OEYX7M-VB552-VEXWCT,ETH/USD
a,2024-11-12T06:50:51.887446902Z,2024-11-11 23:50:51.480105,3392.89,0.434709,delete,OIJAFM-UMLJS-IS6RZZ,ETH/USD
a,2024-11-12T06:50:50.416185937Z,2024-11-11 23:50:51.480105,3393.71,0.84574642,add,O56JNF-WBUAT-HQUWZ5,ETH/USD
a,2024-11-12T06:50:51.887843417Z,2024-11-11 23:50:51.480214,221.07,45.23579773,delete,ONDFP5-RSG4C-FXO6Q2,SOL/USD
a,2024-11-12T06:50:51.888843825Z,2024-11-11 23:50:51.481728,0.4012244,7433.0,delete,OLO4QC-3J22W-YI2FHB,DOGE/USD
a,2024-11-12T06:50:51.244661952Z,2024-11-11 23:50:51.481728,0.4013446,2193.75,add,ODTQWD-FUAGQ-MQJO3J,DOGE/USD
b,2024-11-12T06:50:51.889064131Z,2024-11-11 23:50:51.481900,3391.58,52.48284128,add,OG7EUO-MPDGV-BXT5VC,ETH/USD
a,2024-11-12T06:50:51.891408095Z,2024-11-11 23:50:51.484248,3392.9,2.7,delete,OJF2H7-GN4YD-SOUWMZ,ETH/USD
a,2024-11-12T06:50:51.053334958Z,2024-11-11 23:50:51.484248,3393.83,0.72912968,add,OSCMJU-AJ7KM-4ZPDTF,ETH/USD
b,2024-11-12T06:50:51.892958319Z,2024-11-11 23:50:51.485815,3391.58,52.48284128,delete,OG7EUO-MPDGV-BXT5VC,ETH/USD
a,2024-11-12T06:50:51.895089146Z,2024-11-11 23:50:51.487644,3393.25,1.0,delete,OSWOUK-73KEX-ODLPK2,ETH/USD
a,2024-11-12T06:50:50.708815137Z,2024-11-11 23:50:51.487644,3393.9,4.77708429,add,OFALNM-GSW76-3EPKJ3,ETH/USD
a,2024-11-12T06:50:51.895655787Z,2024-11-11 23:50:51.497454,3393.71,0.84574642,delete,O56JNF-WBUAT-HQUWZ5,ETH/USD
a,2024-11-12T06:50:49.292906852Z,2024-11-11 23:50:51.497454,3393.92,0.16632518,add,OOP3DI-7SHX6-2PCDYH,ETH/USD
a,2024-11-12T06:50:51.872942485Z,2024-11-11 23:50:51.497596,3392.57,0.0087801,delete,OQS3QQ-M7SGB-VFEJNZ,ETH/USD
a,2024-11-12T06:50:47.052086918Z,2024-11-11 23:50:51.497596,3393.93,2.7,add,OGDXJI-YD2GZ-36UFYH,ETH/USD
a,2024-11-12T06:50:51.897934234Z,2024-11-11 23:50:51.497701,3392.86,0.0087801,add,OQS3QQ-M7SGB-VFEJNZ,ETH/USD
a,2024-11-12T06:50:51.898093207Z,2024-11-11 23:50:51.497853,3393.08,2.7,delete,O7STMW-VZU6Z-GYAHH7,ETH/USD
a,2024-11-12T06:50:47.052086918Z,2024-11-11 23:50:51.497853,3393.93,2.7,add,OGDXJI-YD2GZ-36UFYH,ETH/USD
a,2024-11-12T06:50:51.900650153Z,2024-11-11 23:50:51.497957,3393.59,2.7,delete,OPN55U-WSQMG-EGZEXW,ETH/USD
b,2024-11-12T06:50:51.901141709Z,2024-11-11 23:50:51.498048,220.98,113.09813893,add,OIIBMR-GW35C-C2SLEI,SOL/USD
b,2024-11-12T06:50:51.902484265Z,2024-11-11 23:50:51.498138,3390.97,0.84574642,add,O2LWVF-VIVTR-B2WO57,ETH/USD
b,2024-11-12T06:50:51.903280100Z,2024-11-11 23:50:51.498228,3391.93,52.47738876,add,O23CIL-YUB5D-GVCLCY,ETH/USD
b,2024-11-12T06:50:51.906065605Z,2024-11-11 23:50:51.498639,3391.93,2.7,add,O5PKOL-R73MT-VPYXY5,ETH/USD
b,2024-11-12T06:50:51.906335372Z,2024-11-11 23:50:51.498739,3391.57,2.7,delete,O5R5CX-5YC6M-7JHQAW,ETH/USD
a,2024-11-12T06:50:51.907907457Z,2024-11-11 23:50:51.503354,3392.84,73.68467818,add,OKYCO7-Y3BU6-KHNNEL,ETH/USD
b,2024-11-12T06:50:51.909623105Z,2024-11-11 23:50:51.503477,3391.94,2.7,add,ODHOLK-2R6W7-VNKRF7,ETH/USD
b,2024-11-12T06:50:51.909697117Z,2024-11-11 23:50:51.503563,3391.58,2.7,delete,OVQMKI-A5B6J-K3TUTX,ETH/USD
a,2024-11-12T06:50:51.921940584Z,2024-11-11 23:50:51.514470,89819.1,0.3375,add,ODMZTW-2QYSQ-JFJPSM,BTC/USD
b,2024-11-12T06:50:51.924122576Z,2024-11-11 23:50:51.516500,3391.22,4.77708429,add,OG5AHW-FWEM6-S7MC5W,ETH/USD
b,2024-11-12T06:50:51.925701012Z,2024-11-11 23:50:51.518326,3391.22,4.77708429,add,OR6GCO-QAQQ3-66P7OQ,ETH/USD
